year,Time Code,Country Name,ccode,gdp_per_capita,gdp
2016,YR2016,Nicaragua,NIC,2087.69686355558,13338785870.0196
2016,YR2016,Niger,NER,489.43381232354,10239808436.9433
2016,YR2016,Nigeria,NGA,2570.95975900419,485055087455.82
2016,YR2016,North Macedonia,MKD,5429.94678358359,10351178142.8536
2016,YR2016,Northern Mariana Islands,MNP,22995.5274095066,1175830303.0303
2016,YR2016,Norway,NOR,75017.4944737055,392680500155.007
2016,YR2016,Oman,OMN,18799.808451388,82682873555.7961
2016,YR2016,Pakistan,PAK,1497.16872234041,319682711890.74
2016,YR2016,Palau,PLW,16263.4998699848,289750513.683649
2016,YR2016,Panama,PAN,14099.9363298872,56771081242.7329
2016,YR2016,Papua New Guinea,PNG,2575.06751204141,22915960976.066
2016,YR2016,Paraguay,PRY,6025.09676890452,37756961788.4686
2016,YR2016,Peru,PER,6337.5804925458,197306492869.139
2016,YR2016,Philippines,PHL,3130.91064086023,328355086282.447
2016,YR2016,Poland,POL,12936.5732568387,491202812044.038
2016,YR2016,Portugal,PRT,19700.9100016775,203420800578.641
2016,YR2016,Puerto Rico,PRI,29961.5430101514,102069149649.478
2016,YR2016,Qatar,QAT,64233.2622149736,166695978169.384
2016,YR2016,Romania,ROU,9286.59615127044,182966996893.503
2016,YR2016,Russian Federation,RUS,9269.3193359375,1366123111808.03
2016,YR2016,Rwanda,RWA,758.860236057421,9053884831.51724
2016,YR2016,Samoa,WSM,4329.72767085525,889949544.378272
2016,YR2016,San Marino,SMR,42935.4173355122,1452676910.12972
2016,YR2016,Sao Tome and Principe,STP,1336.3470088619,273459361.117428
2016,YR2016,Saudi Arabia,SAU,20412.2317972204,682100649038.503
2016,YR2016,Senegal,SEN,1281.54612063228,18904543055.8656
2016,YR2016,Serbia,SRB,5805.89806200667,40979898020.819
2016,YR2016,Seychelles,SYC,16962.6753972731,1605975218.58763
2016,YR2016,Sierra Leone,SLE,603.408938039901,4521894085.09341
2016,YR2016,Singapore,SGP,56899.485124515,319051515647.446
2016,YR2016,Sint Maarten (Dutch part),SXM,36715.4916829871,1431610451.70303
2016,YR2016,Slovak Republic,SVK,16687.9844571492,90629072613.9167
2016,YR2016,Slovenia,SVN,21541.176421949,44483434040.7344
2016,YR2016,Solomon Islands,SLB,2197.98817788824,1380560770.50796
2016,YR2016,Somalia,SOM,520.069997904869,7433280909.34461
2016,YR2016,South Africa,ZAF,6185.74604725477,349013858372.625
2016,YR2016,South Sudan,SSD,..,..
2016,YR2016,Spain,ESP,26514.3248119679,1232493518447.66
2016,YR2016,Sri Lanka,LKA,4174.63699572818,89443659904.1523
2016,YR2016,St. Kitts and Nevis,KNA,20818.3420757743,994866931.117104
2016,YR2016,St. Lucia,LCA,10597.8824218097,1869604231.67872
2016,YR2016,St. Martin (French part),MAF,..,..
2016,YR2016,St. Vincent and the Grenadines,VCT,7730.67591072922,819165611.528601
2016,YR2016,Sudan,SDN,1359.1748046875,53520457581.1072
2016,YR2016,Suriname,SUR,8383.23003948867,4874454256.1508
2016,YR2016,Sweden,SWE,51955.8610703634,515562425649.407
2016,YR2016,Switzerland,CHE,84611.0998479606,708477337578.722
2016,YR2016,Syrian Arab Republic,SYR,812.690278508957,15412063239.594
2016,YR2016,Tajikistan,TJK,1013.39117468785,8842160257.54501
2016,YR2016,Tanzania,TZA,959.852294921875,50669888784.2555
2016,YR2016,Thailand,THA,5878.7539395442,415081396923.293
2016,YR2016,Timor-Leste,TLS,1346.55035566335,1648934396.63183
2016,YR2016,Togo,TGO,782.896562398054,5998047709.91458
2016,YR2016,Tonga,TON,4405.74941154047,465718553.045708
2016,YR2016,Trinidad and Tobago,TTO,17008.9705721692,24991790730.8054
2016,YR2016,Tunisia,TUN,3961.35248314316,46291045987.6341
2016,YR2016,Turkiye,TUR,11264.6145749335,893035686216.222
2016,YR2016,Turkmenistan,TKM,6478.47003028692,38019296559.4106
2016,YR2016,Turks and Caicos Islands,TCA,26417.9573446856,1010381196.60485
2016,YR2016,Tuvalu,TUV,3584.19006429158,38895630.5776922
2016,YR2016,Uganda,UGA,875.796253120254,33935615078.9833
2016,YR2016,Ukraine,UKR,2185.3173828125,93253017277.0895
2016,YR2016,United Arab Emirates,ARE,43457.5134835549,390868305597.139
2016,YR2016,United Kingdom,GBR,45482.1782886254,2984158170626.73
2016,YR2016,United States,USA,57658.6708825722,18627887993000
2016,YR2016,Uruguay,URY,17181.9067620595,58655009119.4887
2016,YR2016,Uzbekistan,UZB,2867.05111378318,91309557166.6552
2016,YR2016,Vanuatu,VUT,2701.59225142955,765139554.265375
2016,YR2016,"Venezuela, RB",VEN,..,..
2016,YR2016,Viet Nam,VNM,2741.05278752657,255264731908.124
2016,YR2016,Virgin Islands (U.S.),VIR,34614.7482633247,3721639274.27962
2016,YR2016,West Bank and Gaza,PSE,3483.09903532972,15211000000
2016,YR2016,"Yemen, Rep.",YEM,1313.97362669017,38465266575.6754
2016,YR2016,Zambia,ZMB,1314.97707465878,22049221308.3575
2016,YR2016,Zimbabwe,ZWE,1393.71701048588,20142979412.3173
2016,YR2016,Africa Eastern and Southern,AFE,1490.85968760001,918932523633.942
2016,YR2016,Africa Western and Central,AFW,1835.38722851563,770455884800.531
2016,YR2016,Arab World,ARB,6350.53133204611,2635965590221.78
2016,YR2016,Caribbean small states,CSS,11593.1842957737,34701264113.7716
2016,YR2016,Central Europe and the Baltics,CEB,12905.9526304618,1329239273076.61
2016,YR2016,Early-demographic dividend,EAR,3331.74275808839,10689462003488.6
2016,YR2016,East Asia & Pacific,EAS,9962.27714667915,23020051618059
2016,YR2016,East Asia & Pacific (excluding high income),EAP,6874.96422705733,14197868027071.9
2016,YR2016,East Asia & Pacific (IDA & IBRD countries),TEA,6951.88924757388,14180427732030
2016,YR2016,Euro area,EMU,34657.5873381218,11945908763905.3
2016,YR2016,Europe & Central Asia,ECS,22905.1508077141,20870571514436.2
2016,YR2016,Europe & Central Asia (excluding high income),ECA,6430.65951681836,1549639951602.88
2016,YR2016,Europe & Central Asia (IDA & IBRD countries),TEC,8121.81305722863,3695155426794.54
2016,YR2016,European Union,EUU,31022.9930260778,13821221829716.1
2016,YR2016,Fragile and conflict affected situations,FCS,1843.53636775765,1652373188802.38
2016,YR2016,Heavily indebted poor countries (HIPC),HPC,931.307494298725,696950142583.675
2016,YR2016,High income,HIC,36955.7867915663,50685466661730.3
2016,YR2016,IBRD only,IBD,5737.87397619394,27015709147664.4
2016,YR2016,IDA & IBRD total,IBT,4625.19368225206,29234112352656.2
2016,YR2016,IDA blend,IDB,1996.88446051628,1076057632693.72
2016,YR2016,IDA only,IDX,1063.23085093362,1141317480407.95
2016,YR2016,IDA total,IDA,1375.27751979526,2217375113101.67
2016,YR2016,Late-demographic dividend,LTE,8526.9804008962,19380522752676.6
2016,YR2016,Latin America & Caribbean,LCN,8603.51885715288,5400149112047.37
2016,YR2016,Latin America & Caribbean (excluding high income),LAC,8172.09362245258,4612148914661.78
2016,YR2016,Latin America & the Caribbean (IDA & IBRD countries),TLA,8460.48651883219,5177367110171.36
2016,YR2016,Least developed countries: UN classification,LDC,979.666456348502,954700818592.878
2016,YR2016,Low & middle income,LMY,4357.65260887661,26532432467422.8
2016,YR2016,Low income,LIC,710.308151038639,424539461080.994
2016,YR2016,Lower middle income,LMC,1933.23433875868,5373089382024.36
2016,YR2016,Middle East & North Africa,MEA,7441.38350086059,3340566600581.69
2016,YR2016,Middle East & North Africa (excluding high income),MNA,3998.06514643384,1539473127853.99
2016,YR2016,Middle East & North Africa (IDA & IBRD countries),TMN,4003.97262335279,1524262127853.99
2016,YR2016,Middle income,MIC,4754.81503933559,26108760232490.6
2016,YR2016,North America,NAC,56248.671396465,20207172753017.1
2016,YR2016,Not classified,INX,..,..
2016,YR2016,OECD members,OED,36164.4962889282,48416746488822.9
2016,YR2016,Other small states,OSS,11888.8290253048,157625661866.198
2016,YR2016,Pacific island small states,PSS,3835.1021482901,9425967751.49747
2016,YR2016,Post-demographic dividend,PST,41261.9125091042,45472894597029.9
2016,YR2016,Pre-demographic dividend,PRE,1517.95219065893,1337151141173.12
2016,YR2016,Small states,SST,10783.5266918773,201752893731.467
2016,YR2016,South Asia,SAS,1639.43934871163,2946191611624.61
2016,YR2016,South Asia (IDA & IBRD),TSA,1639.43934871163,2946191611624.61
2016,YR2016,Sub-Saharan Africa,SSF,1630.4382992226,1689388408434.47
2016,YR2016,Sub-Saharan Africa (excluding high income),SSA,1629.03721398284,1687782433215.89
2016,YR2016,Sub-Saharan Africa (IDA & IBRD countries),TSS,1630.4382992226,1689388408434.47
2016,YR2016,Upper middle income,UMC,7646.77485042046,20735670850466.3
2016,YR2016,World,WLD,10343.8355623003,77485219519915.8
2017,YR2017,Afghanistan,AFG,563.488236495596,20084646751.4954
2017,YR2017,Albania,ALB,4249.8200493985,12211675169.6845
2017,YR2017,Algeria,DZA,4806.63125479311,197728207717.835
2017,YR2017,American Samoa,ASM,12442.8576653719,615461068.70229
2017,YR2017,Andorra,AND,39321.6143090537,2903390035.7376
2017,YR2017,Angola,AGO,2914.12713925236,88031782694.3787
2017,YR2017,Antigua and Barbuda,ATG,16830.3962602848,1533568876.84089
2017,YR2017,Argentina,ARG,13595.0373551081,598790850843.677
2017,YR2017,Armenia,ARM,3985.91669835177,11367527508.1135
2017,YR2017,Aruba,ABW,30598.6490228535,3226290954.32065
2017,YR2017,Australia,AUS,57804.0509065758,1421551208676.45
2017,YR2017,Austria,AUT,45281.723399938,398368950204.699
2017,YR2017,Azerbaijan,AZE,5229.7098898586,51533733835.093
2017,YR2017,"Bahamas, The",BHS,29781.065814052,11883240881.123
2017,YR2017,Bahrain,BHR,22950.2121414159,33434649354.8276
2017,YR2017,Bangladesh,BGD,1377.08356162655,222803808194.798
2017,YR2017,Barbados,BRB,17495.900406199,4884627946.70547
2017,YR2017,Belarus,BLR,5964.91436287762,56422059344.4014
2017,YR2017,Belgium,BEL,41825.7628316432,475774660680.469
2017,YR2017,Belize,BLZ,5750.50356874356,2154673433.68323
2017,YR2017,Benin,BEN,1072.36203196965,12435945492.7429
2017,YR2017,Bermuda,BMU,107237.031768386,6849550930.14215
2017,YR2017,Bhutan,BTN,3197.74374711881,2417881199.81522
2017,YR2017,Bolivia,BOL,3135.031645714,35850757840.6068
2017,YR2017,Bosnia and Herzegovina,BIH,5082.997253877,17485647794.2627
2017,YR2017,Botswana,BWA,6287.83474936723,15102373014.4202
2017,YR2017,Brazil,BRA,8470.94060378721,1766233131755.03
2017,YR2017,British Virgin Islands,VGB,..,..
2017,YR2017,Brunei Darussalam,BRN,29695.8808249919,12777424817.8542
2017,YR2017,Bulgaria,BGR,7601.43847400596,53787375765.8271
2017,YR2017,Burkina Faso,BFA,671.251796273706,13314855313.1302
2017,YR2017,Burundi,BDI,277.959803051524,3100806433.20295
2017,YR2017,Cabo Verde,CPV,3376.93828299,1907814790.72833
2017,YR2017,Cambodia,KHM,1304.54938902362,20651915662.7729
2017,YR2017,Cameroon,CMR,1429.23468505978,34863580364.1412
2017,YR2017,Canada,CAN,44339.3886692751,1620386284372.81
2017,YR2017,Cayman Islands,CYM,78883.2820823737,5015477958.0794
2017,YR2017,Central African Republic,CAF,371.603131036313,1856804600.57752
2017,YR2017,Chad,TCD,660.126133751546,9958586279.1443
2017,YR2017,Channel Islands,CHI,..,..
2017,YR2017,Chile,CHL,13612.9242460618,250050047208.954
2017,YR2017,China,CHN,9053.22872461936,12640253743744.4
2017,YR2017,Colombia,COL,6280.89105010627,303691577641.583
2017,YR2017,Comoros,COM,1360.43118681849,1036191459.47692
2017,YR2017,"Congo, Dem. Rep.",COD,477.847891218238,40274584268.021
2017,YR2017,"Congo, Rep.",COG,2017.85395607813,10719526285.0321
2017,YR2017,Costa Rica,CRI,12267.1620386503,61260269009.4174
2017,YR2017,Cote d'Ivoire,CIV,2122.50261940544,52739979047.0283
2017,YR2017,Croatia,HRV,13250.4107171878,54651729765.7735
2017,YR2017,Cuba,CUB,7865.33860875385,89164663930.9702
2017,YR2017,Curacao,CUW,18651.4798142441,2987500779.24655
2017,YR2017,Cyprus,CYP,26101.28515625,22434550995.3486
2017,YR2017,Czechia,CZE,19139.2398841383,202769490319.63
2017,YR2017,Denmark,DNK,55735.7649011485,321315569939.823
2017,YR2017,Djibouti,DJI,2632.91333316916,2738843335.30256
2017,YR2017,Dominica,DMA,7370.43311670808,518900602.715599
2017,YR2017,Dominican Republic,DOM,7461.65326899816,79446042998.4211
2017,YR2017,Ecuador,ECU,6127.14946730109,102304671535.156
2017,YR2017,"Egypt, Arab Rep.",EGY,3517.5878945716,358053111989.475
2017,YR2017,El Salvador,SLV,3921.31586279722,24573529736.8617
2017,YR2017,Equatorial Guinea,GNQ,7818.05359002821,11341603434.7324
2017,YR2017,Eritrea,ERI,..,..
2017,YR2017,Estonia,EST,18962.4103006448,24980775931.5047
2017,YR2017,Eswatini,SWZ,3638.76878202013,4189641987.93016
2017,YR2017,Ethiopia,ETH,715.748734748932,77442545814.9282
2017,YR2017,Faroe Islands,FRO,53822.9099000233,2703524764.27817
2017,YR2017,Fiji,FJI,5499.12220259354,5053797787.50531
2017,YR2017,Finland,FIN,45173.6294067199,248826017928.906
2017,YR2017,France,FRA,37694.0833027304,2522413420333.78
2017,YR2017,French Polynesia,PYF,19260.6195324755,5690550040.86988
2017,YR2017,Gabon,GAB,6893.384326889,14753324537.1727
2017,YR2017,"Gambia, The",GMB,618.480768713502,1472715273.80675
2017,YR2017,Georgia,GEO,4442.50744127374,16561685511.0983
2017,YR2017,Germany,DEU,42639.5544087286,3524457734041.38
2017,YR2017,Ghana,GHA,1827.27392722785,55224351374.4489
2017,YR2017,Gibraltar,GIB,..,..
2017,YR2017,Greece,GRC,18304.3076770645,196856953384.064
2017,YR2017,Greenland,GRL,46597.9452470348,2617499780.41644
2017,YR2017,Grenada,GRD,8933.10824925886,1080200382.60863
2017,YR2017,Guam,GUM,34763.081137295,5861264058.23476
2017,YR2017,Guatemala,GTM,4091.25998307266,65817809494.3628
2017,YR2017,Guinea,GIN,878.179271511856,10749607166.7503
2017,YR2017,Guinea-Bissau,GNB,676.473623655971,1271652706.06271
2017,YR2017,Guyana,GUY,6038.25338823633,4608708975.07815
2017,YR2017,Haiti,HTI,1426.6336823629,15498296353.5977
2017,YR2017,Honduras,HND,2373.79155954108,22852116284.6356
2017,YR2017,"Hong Kong SAR, China",HKG,44380.7938406513,328116085022.703
2017,YR2017,Hungary,HUN,13628.4044885706,133394359768.376
2017,YR2017,Iceland,ISL,56501.4576788793,19402600566.9271
2017,YR2017,India,IND,1795.9118496797,2432016068497.06
2017,YR2017,Indonesia,IDN,3591.78002845926,950021694164.001
2017,YR2017,"Iran, Islamic Rep.",IRN,5401.45593675503,456450444446.135
2017,YR2017,Iraq,IRQ,4702.40048423472,186314571374.742
2017,YR2017,Ireland,IRL,67652.0199199883,325229508739.113
2017,YR2017,Isle of Man,IMN,93232.6489061823,7792384795.57871
2017,YR2017,Israel,ISR,37953.0404593554,330696227434.501
2017,YR2017,Italy,ITA,31244.2270989224,1891422683817.38
2017,YR2017,Jamaica,JAM,5172.91605361481,14527493294.9865
2017,YR2017,Japan,JPN,35861.9728545838,4553466417292.21
2017,YR2017,Jordan,JOR,3947.97166966641,40330034782.8485
2017,YR2017,Kazakhstan,KAZ,10758.519283328,194059760924.352
2017,YR2017,Kenya,KEN,1550.20345743472,75879571212.3885
2017,YR2017,Kiribati,KIR,1767.13800457668,212696264.506858
2017,YR2017,"Korea, Dem. People's Rep.",PRK,..,..
2017,YR2017,"Korea, Rep.",KOR,30312.8888500809,1556927899270.75
2017,YR2017,Kosovo,XKX,3890.21282577888,6967382841.60846
2017,YR2017,Kuwait,KWT,27244.48726202,112380894485.055
2017,YR2017,Kyrgyz Republic,KGZ,1177.43858999436,7297999868.50301
2017,YR2017,Lao PDR,LAO,2358.37249045474,16503694943.2856
2017,YR2017,Latvia,LVA,14845.3348946383,28833322008.4414
2017,YR2017,Lebanon,LBN,8374.74035900031,51163399287.7034
2017,YR2017,Lesotho,LSO,1090.9903030035,2368122098.53455
2017,YR2017,Liberia,LBR,678.579144139741,3254893758.73415
2017,YR2017,Libya,LBY,9968.91507857088,63584342257.9606
2017,YR2017,Liechtenstein,LIE,..,..
2017,YR2017,Lithuania,LTU,15661.9962536775,44298437189.8902
2017,YR2017,Luxembourg,LUX,107142.127556443,63892707778.4988
2017,YR2017,"Macao SAR, China",MAC,76970.2682119038,49153906012.5357
2017,YR2017,Madagascar,MDG,467.655067624663,12238318933.7165
2017,YR2017,Malawi,MWI,549.626301700128,9827959688.29237
2017,YR2017,Malaysia,MYS,10416.0416934375,333061328477.268
2017,YR2017,Maldives,MDV,9972.37713599052,4711369798.88163
2017,YR2017,Mali,MLI,756.428073205064,14607651053.629
2017,YR2017,Malta,MLT,27164.3004165602,12712865430.6498
2017,YR2017,Marshall Islands,MHL,4114.26098668513,194139633.178711
2017,YR2017,Mauritania,MRT,1595.23327567391,6636194355.30261
2017,YR2017,Mauritius,MUS,10247.6960577758,12962177523.4319
2017,YR2017,Mexico,MEX,10240.3104275695,1257912134612.3
2017,YR2017,"Micronesia, Fed. Sts.",FSM,2903.55427515175,320639498.605008
2017,YR2017,Moldova,MDA,3085.33305844263,8500675703.95748
2017,YR2017,Monaco,MCO,168744.994245276,6250989566.82201
2017,YR2017,Mongolia,MNG,4023.78562311837,12457761002.7432
2017,YR2017,Montenegro,MNE,7023.43381181246,4371195571.75916
2017,YR2017,Morocco,MAR,3234.75170898438,116603009678.139
2017,YR2017,Mozambique,MOZ,609.673549078088,17418032489.647
2017,YR2017,Myanmar,MMR,1280.85424337536,66973743448.908
2017,YR2017,Namibia,NAM,4746.18332934152,11222511852.4612
2017,YR2017,Nauru,NRU,7084.35099592623,82759388.3344102
2017,YR2017,Nepal,NPL,946.042555977729,26662720369.2492
2017,YR2017,Netherlands,NLD,46997.3454541962,805125436190.089
2017,YR2017,New Caledonia,NCL,..,..
2017,YR2017,New Zealand,NZL,39691.2133196719,191057624435.572
2017,YR2017,Nicaragua,NIC,2153.61273150083,13956556222.0985
2017,YR2017,Niger,NER,494.635494276939,10752347793.0235
2017,YR2017,Nigeria,NGA,2526.99960987237,488964081500.901
2017,YR2017,North Macedonia,MKD,5510.81862920922,10463154366.0785
2017,YR2017,Northern Mariana Islands,MNP,28549.3265760963,1448278787.87879
2017,YR2017,Norway,NOR,76247.4116556881,402355151389.893
2017,YR2017,Oman,OMN,18260.005074704,82934277088.5646
2017,YR2017,Pakistan,PAK,1542.90407107682,333853050597.697
2017,YR2017,Palau,PLW,15669.3657288433,279494476.505377
2017,YR2017,Panama,PAN,14634.8425091306,59945236912.4771
2017,YR2017,Papua New Guinea,PNG,2603.01503310235,23725951011.6612
2017,YR2017,Paraguay,PRY,6226.6854198333,39573101423.9502
2017,YR2017,Peru,PER,6400.03823201922,202276318741.548
2017,YR2017,Philippines,PHL,3289.47226809885,351113338977.942
2017,YR2017,Poland,POL,13599.8180191148,516450722907.547
2017,YR2017,Portugal,PRT,20441.4858041084,210553436228.057
2017,YR2017,Puerto Rico,PRI,29809.2349889347,99124231779.4147
2017,YR2017,Qatar,QAT,60551.0200448825,164199531361.81
2017,YR2017,Romania,ROU,10106.0176071988,197963898692.398
2017,YR2017,Russian Federation,RUS,9418.9140625,1391065651845.68
2017,YR2017,Rwanda,RWA,769.286201879047,9408631037.00318
2017,YR2017,Samoa,WSM,4346.50459079704,902464748.18719
2017,YR2017,San Marino,SMR,42765.6998158484,1456428672.92853
2017,YR2017,Sao Tome and Principe,STP,1368.54514984246,284706658.792625
2017,YR2017,Saudi Arabia,SAU,20130.2155980747,688314917831.272
2017,YR2017,Senegal,SEN,1339.56800118014,20304894471.3123
2017,YR2017,Serbia,SRB,5959.52130391171,41840952822.739
2017,YR2017,Seychelles,SYC,17921.5731976918,1717657339.98638
2017,YR2017,Sierra Leone,SLE,611.083994807401,4691637090.59349
2017,YR2017,Singapore,SGP,59414.6549459103,333450075464.15
2017,YR2017,Sint Maarten (Dutch part),SXM,34280.3454755321,1323735540.53767
2017,YR2017,Slovak Republic,SVK,17151.652477668,93291817009.4113
2017,YR2017,Slovenia,SVN,22563.7589398118,46625480708.1199
2017,YR2017,Solomon Islands,SLB,2210.91151030765,1423017819.02535
2017,YR2017,Somalia,SOM,547.622659113008,8139984229.66341
2017,YR2017,South Africa,ZAF,6233.18710776586,353055253707.071
2017,YR2017,South Sudan,SSD,..,..
2017,YR2017,Spain,ESP,27239.3524364815,1269169576560.16
2017,YR2017,Sri Lanka,LKA,4427.54255069831,95222329687.4117
2017,YR2017,St. Kitts and Nevis,KNA,20865.6482479611,997065001.528822
2017,YR2017,St. Lucia,LCA,10909.6702494073,1932789910.39574
2017,YR2017,St. Martin (French part),MAF,..,..
2017,YR2017,St. Vincent and the Grenadines,VCT,7873.44203970602,831033933.84893
2017,YR2017,Sudan,SDN,1324.982421875,53900054790.1369
2017,YR2017,Suriname,SUR,8426.03049835243,4950790053.58146
2017,YR2017,Sweden,SWE,52576.8102821051,528801679620.708
2017,YR2017,Switzerland,CHE,84967.5885484699,718132463597.499
2017,YR2017,Syrian Arab Republic,SYR,805.999576294994,15300590594.6498
2017,YR2017,Tajikistan,TJK,1060.99682347512,9469953672.84779
2017,YR2017,Tanzania,TZA,990.952087402344,54096327104.7372
2017,YR2017,Thailand,THA,6099.1980263524,432422173710.333
2017,YR2017,Timor-Leste,TLS,1284.61835444008,1597082499.88231
2017,YR2017,Togo,TGO,794.425100263497,6238457455.22368
2017,YR2017,Tonga,TON,4564.73687632076,481191737.817353
2017,YR2017,Trinidad and Tobago,TTO,16090.8055599209,23791977736.538
2017,YR2017,Tunisia,TUN,4006.87408980971,47326964919.9643
2017,YR2017,Turkiye,TUR,11953.6664174026,960031200973.599
2017,YR2017,Turkmenistan,TKM,6784.17434899481,40490550853.5767
2017,YR2017,Turks and Caicos Islands,TCA,24724.4670888898,985121666.689726
2017,YR2017,Tuvalu,TUV,3680.08389531743,39847948.4184971
2017,YR2017,Uganda,UGA,872.185876494007,34998276801.8745
2017,YR2017,Ukraine,UKR,2246.73876953125,95453762636.0202
2017,YR2017,United Arab Emirates,ARE,43419.5637443127,393741456224.296
2017,YR2017,United Kingdom,GBR,46373.6385314155,3063389649063.74
2017,YR2017,United States,USA,58703.1440782154,19085691123000
2017,YR2017,Uruguay,URY,17437.8549207969,59675827109.951
2017,YR2017,Uzbekistan,UZB,2943.09920687321,95322862971.7337
2017,YR2017,Vanuatu,VUT,2802.77893916872,813475756.525391
2017,YR2017,"Venezuela, RB",VEN,..,..
2017,YR2017,Viet Nam,VNM,2903.02820194861,272980590259.187
2017,YR2017,Virgin Islands (U.S.),VIR,34435.4944455756,3694274279.6158
2017,YR2017,West Bank and Gaza,PSE,3462.97986107136,15426900000
2017,YR2017,"Yemen, Rep.",YEM,1215.7526115488,36514386863.0226
2017,YR2017,Zambia,ZMB,1319.60777747699,22826646593.6169
2017,YR2017,Zimbabwe,ZWE,1421.24076910146,20964866130.3334
2017,YR2017,Africa Eastern and Southern,AFE,1490.79764777701,943297098194.971
2017,YR2017,Africa Western and Central,AFW,1827.85840573529,788060504144.218
2017,YR2017,Arab World,ARB,6315.84749940046,2675802513982.05
2017,YR2017,Caribbean small states,CSS,11726.7791329226,35375599998.1099
2017,YR2017,Central Europe and the Baltics,CEB,13597.8815401223,1397047410066.92
2017,YR2017,Early-demographic dividend,EAR,3440.6463665264,11184690654966.4
2017,YR2017,East Asia & Pacific,EAS,10391.8836377641,24183294992276.9
2017,YR2017,East Asia & Pacific (excluding high income),EAP,7280.60316220126,15150217910078.5
2017,YR2017,East Asia & Pacific (IDA & IBRD countries),TEA,7361.80717701258,15131566542961
2017,YR2017,Euro area,EMU,35497.8670418134,12259920064925.7
2017,YR2017,Europe & Central Asia,ECS,23479.2803248158,21477638524381.4
2017,YR2017,Europe & Central Asia (excluding high income),ECA,6748.1820425955,1639851782369.43
2017,YR2017,Europe & Central Asia (IDA & IBRD countries),TEC,8431.58380666846,3853771161346.65
2017,YR2017,European Union,EUU,31855.4897622019,14214403161940
2017,YR2017,Fragile and conflict affected situations,FCS,1848.81635218005,1694398569916.93
2017,YR2017,Heavily indebted poor countries (HIPC),HPC,949.936599297873,731821858119.647
2017,YR2017,High income,HIC,37694.6802627023,51940600203999.7
2017,YR2017,IBRD only,IBD,5982.26773417593,28431778162087.3
2017,YR2017,IDA & IBRD total,IBT,4802.27463674428,30737452731230.4
2017,YR2017,IDA blend,IDB,2008.25704497249,1103559425403.19
2017,YR2017,IDA only,IDX,1093.67132057759,1201306254438.31
2017,YR2017,IDA total,IDA,1398.64532331866,2304865679841.49
2017,YR2017,Late-demographic dividend,LTE,8922.71621873181,20408468386025.7
2017,YR2017,Latin America & Caribbean,LCN,8681.35672766534,5502202492604.06
2017,YR2017,Latin America & Caribbean (excluding high income),LAC,8249.21582144478,4705197710036.03
2017,YR2017,Latin America & the Caribbean (IDA & IBRD countries),TLA,8542.2923366419,5280460967083.35
2017,YR2017,Least developed countries: UN classification,LDC,998.919660555635,997453988691.247
2017,YR2017,Low & middle income,LMY,4530.87953394733,27949262865055.2
2017,YR2017,Low income,LIC,712.504550146692,437439929873.265
2017,YR2017,Lower middle income,LMC,2008.57549563987,5666309107432.55
2017,YR2017,Middle East & North Africa,MEA,7454.71180596609,3405949626458.76
2017,YR2017,Middle East & North Africa (excluding high income),MNA,4053.89356294626,1587534807247.78
2017,YR2017,Middle East & North Africa (IDA & IBRD countries),TMN,4060.69296245459,1572107907247.78
2017,YR2017,Middle income,MIC,4953.00686548616,27512321914494.5
2017,YR2017,North America,NAC,57260.5682302589,20712926958303
2017,YR2017,Not classified,INX,..,..
2017,YR2017,OECD members,OED,36877.3218945624,49668854619836.2
2017,YR2017,Other small states,OSS,12287.0653578053,165133857936.028
2017,YR2017,Pacific island small states,PSS,3946.25088350527,9803525058.60946
2017,YR2017,Post-demographic dividend,PST,42118.2547123651,46593840783783.8
2017,YR2017,Pre-demographic dividend,PRE,1499.74398896623,1358749925098.07
2017,YR2017,Small states,SST,11103.8395156948,210312982992.747
2017,YR2017,South Asia,SAS,1725.06322658121,3137771875096.4
2017,YR2017,South Asia (IDA & IBRD),TSA,1725.06322658121,3137771875096.4
2017,YR2017,Sub-Saharan Africa,SSF,1627.39126544127,1731357602339.19
2017,YR2017,Sub-Saharan Africa (excluding high income),SSA,1625.92322746926,1729639944999.2
2017,YR2017,Sub-Saharan Africa (IDA & IBRD countries),TSS,1627.39126544127,1731357602339.19
2017,YR2017,Upper middle income,UMC,7991.62867877697,21846012807062
2017,YR2017,World,WLD,10580.0749778103,80166393396326.8
2018,YR2018,Afghanistan,AFG,553.973306037506,20323499020.3639
2018,YR2018,Albania,ALB,4431.55559506989,12702504600.374
2018,YR2018,Algeria,DZA,4782.03470679763,200496402626.147
2018,YR2018,American Samoa,ASM,13049.3301536176,631900763.358779
2018,YR2018,Andorra,AND,39320.0924463621,2949518094.67896
2018,YR2018,Angola,AGO,2777.84304168235,86872966032.8735
2018,YR2018,Antigua and Barbuda,ATG,17901.0409130559,1640200774.69966
2018,YR2018,Argentina,ARG,13105.397163317,583118120294.002
2018,YR2018,Armenia,ARM,4215.89939440524,11958638938.496
2018,YR2018,Aruba,ABW,31172.8025129725,3303132499.87959
2018,YR2018,Australia,AUS,58600.7903562771,1462866648667.66
2018,YR2018,Austria,AUT,46154.6250956541,408030932405.258
2018,YR2018,Azerbaijan,AZE,5262.36870473368,52306739842.6194
2018,YR2018,"Bahamas, The",BHS,30344.799600125,12195757028.0878
2018,YR2018,Bahrain,BHR,22994.1520744625,34200122146.431
